awayTeam,awayTeamKit,competition,date,endPeriod1,endPeriod2,homeTeam,homeTeamKit,homeTeamStartLeft,id,period1,period2,season,stadium,startPeriod1,startPeriod2,videos,week
"{'id': '434', 'name': 'Cuiabá', 'shortName': 'CUI'}","{'name': 'Home', 'primaryColor': '#ffff00', 'primaryTextColor': '#339900', 'secondaryColor': '#339900', 'secondaryTextColor': '#ffff00'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-07T14:00:00,3164.264,6699.533,"{'id': '425', 'name': 'América Mineiro', 'shortName': 'AMM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#008000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#00f000'}",True,12528,51.02323333333334,58.39395,2023,"{'id': '348', 'name': 'Estádio Raimundo Sampaio', 'pitchLength': 105.0, 'pitchWidth': 68.0}",102.87,3195.896,"{'fps': 29.97, 'id': '9868', 'videoUrl': 'epitome-staging.pff.com/en/film_room/b0545966-5840-4e1c-bede-f9062954bed3'}",4
"{'id': '443', 'name': 'Santos FC', 'shortName': 'STS'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-06T19:00:00,3101.334,6324.291,"{'id': '514', 'name': 'Cruzeiro', 'shortName': 'CRZ'}","{'name': 'Away', 'primaryColor': '#0000CD', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#0000CD'}",True,12529,49.947716666666665,53.30996666666667,2023,"{'id': '349', 'name': 'Mineirao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",104.471,3125.693,"{'fps': 29.97, 'id': '9865', 'videoUrl': 'epitome-staging.pff.com/en/film_room/6685d88c-04bb-4851-8021-610a298c3478'}",4
"{'id': '437', 'name': 'Fortaleza', 'shortName': 'FRT'}","{'name': 'Home', 'primaryColor': '#0d5aa5', 'primaryTextColor': '#ffffff', 'secondaryColor': '#e31d1a', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-08T11:00:00,2950.984,6163.363,"{'id': '432', 'name': 'Corinthians', 'shortName': 'COR'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",False,12530,49.14636666666666,53.10643333333334,2023,"{'id': '368', 'name': 'Arena Corinthians', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.202,2976.977,"{'fps': 29.97, 'id': '9873', 'videoUrl': 'epitome-staging.pff.com/en/film_room/c578a269-1378-4ee5-9076-ac94ea6b66d5'}",4
"{'id': '439', 'name': 'Internacional', 'shortName': 'INL'}","{'name': 'Home', 'primaryColor': '#c20c18', 'primaryTextColor': '#f8f0e3', 'secondaryColor': '#f8f0e3', 'secondaryTextColor': '#c20c18'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-07T19:00:00,2947.681,6193.193,"{'id': '444', 'name': 'São Paulo FC', 'shortName': 'SAO'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}",True,12531,49.07073333333334,53.98453333333334,2023,"{'id': '370', 'name': 'Estadio do Morumbi', 'pitchLength': 105.0, 'pitchWidth': 68.0}",3.437,2954.121,"{'fps': 29.97, 'id': '9869', 'videoUrl': 'epitome-staging.pff.com/en/film_room/446557e2-bbfd-45bb-a884-6da437ec8dca'}",4
"{'id': '428', 'name': 'Atlético Mineiro', 'shortName': 'ATM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-07T21:30:00,2907.174,5992.693,"{'id': '430', 'name': 'Botafogo', 'shortName': 'BOT'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",False,12532,47.21833333333333,50.86253333333334,2023,"{'id': '363', 'name': 'Estádio Olímpico Nilton Santos', 'pitchLength': 105.0, 'pitchWidth': 68.0}",74.074,2940.941,"{'fps': 29.97, 'id': '9872', 'videoUrl': 'epitome-staging.pff.com/en/film_room/653ecc5c-85b5-4d1b-ad92-96d8dc171b57'}",4
"{'id': '435', 'name': 'Flamengo', 'shortName': 'FLA'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#c22a1e', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-07T19:00:00,2959.526,6281.048,"{'id': '426', 'name': 'Athletico Paranaense', 'shortName': 'APR'}","{'name': 'Home', 'primaryColor': '#b0000b', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#b0000b'}",True,12533,49.26481666666666,55.16795,2023,"{'id': '352', 'name': 'Arena da Baixada', 'pitchLength': 105.0, 'pitchWidth': 68.0}",3.637,2970.971,"{'fps': 29.97, 'id': '9870', 'videoUrl': 'epitome-staging.pff.com/en/film_room/8d65ff31-be71-4fa2-80cd-051c9062c45e'}",4
"{'id': '441', 'name': 'Palmeiras', 'shortName': 'PAL'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#006437', 'secondaryColor': '#006437', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-07T21:30:00,3151.018,6072.039,"{'id': '438', 'name': 'Goiás', 'shortName': 'GOI'}","{'name': 'Home', 'primaryColor': '#005e4f', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#005e4f'}",True,12534,51.07553333333333,47.96908333333333,2023,"{'id': '375', 'name': 'Estádio de Hailé Pinheiro', 'pitchLength': 105.0, 'pitchWidth': 68.0}",86.486,3193.894,"{'fps': 29.97, 'id': '9874', 'videoUrl': 'epitome-staging.pff.com/en/film_room/bdae04a6-338a-4595-8a88-cfdde34f1bd1'}",4
"{'id': '516', 'name': 'Vasco da Gama', 'shortName': 'VDG'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-07T00:00:00,3201.468,6231.331,"{'id': '436', 'name': 'Fluminense FC', 'shortName': 'FMN'}","{'name': 'Home', 'primaryColor': '#870a28', 'primaryTextColor': '#ffffff', 'secondaryColor': '#00613c', 'secondaryTextColor': '#ffffff'}",False,12535,53.26603333333333,50.18963333333333,2023,"{'id': '364', 'name': 'Maracanã', 'pitchLength': 105.0, 'pitchWidth': 68.0}",5.506,3219.953,"{'fps': 29.97, 'id': '9866', 'videoUrl': 'epitome-staging.pff.com/en/film_room/b968beaa-e3a8-4ce6-91fa-ab7f2153c2d0'}",4
"{'id': '426', 'name': 'Athletico Paranaense', 'shortName': 'APR'}","{'name': '3rd', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#b0000b'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-10T22:00:00,2821.054,6111.478,"{'id': '439', 'name': 'Internacional', 'shortName': 'INL'}","{'name': 'Home', 'primaryColor': '#c20c18', 'primaryTextColor': '#f8f0e3', 'secondaryColor': '#f8f0e3', 'secondaryTextColor': '#c20c18'}",False,12536,46.9664,54.466683333333336,2023,"{'id': '360', 'name': 'Estadio Beira-Rio', 'pitchLength': 105.0, 'pitchWidth': 68.0}",3.07,2843.477,"{'fps': 29.97, 'id': '9929', 'videoUrl': 'epitome-staging.pff.com/en/film_room/5aa33345-ef24-403e-8163-5fbda6bff3c9'}",5
"{'id': '444', 'name': 'São Paulo FC', 'shortName': 'SAO'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-11T23:00:00,3009.843,6282.182,"{'id': '437', 'name': 'Fortaleza', 'shortName': 'FRT'}","{'name': 'Home', 'primaryColor': '#0d5aa5', 'primaryTextColor': '#ffffff', 'secondaryColor': '#e31d1a', 'secondaryTextColor': '#ffffff'}",False,12537,50.09101666666666,54.29485,2023,"{'id': '355', 'name': 'Arena Castelao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",4.382,3024.491,"{'fps': 29.97, 'id': '9938', 'videoUrl': 'epitome-staging.pff.com/en/film_room/d88af40b-50c3-41b7-a1b6-cd885efc2326'}",5
"{'id': '436', 'name': 'Fluminense FC', 'shortName': 'FMN'}","{'name': 'Home', 'primaryColor': '#870a28', 'primaryTextColor': '#ffffff', 'secondaryColor': '#00613c', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-11T00:30:00,2993.56,6535.802,"{'id': '514', 'name': 'Cruzeiro', 'shortName': 'CRZ'}","{'name': 'Away', 'primaryColor': '#0000CD', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#0000CD'}",False,12538,49.8593,58.92279999999999,2023,"{'id': '349', 'name': 'Mineirao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.002,3000.434,"{'fps': 29.97, 'id': '9934', 'videoUrl': 'epitome-staging.pff.com/en/film_room/41143247-ecca-42a5-86e0-a31ffda7dc97'}",5
"{'id': '428', 'name': 'Atlético Mineiro', 'shortName': 'ATM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-10T23:00:00,3125.025,6276.744,"{'id': '434', 'name': 'Cuiabá', 'shortName': 'CUI'}","{'name': 'Home', 'primaryColor': '#ffff00', 'primaryTextColor': '#339900', 'secondaryColor': '#339900', 'secondaryTextColor': '#ffff00'}",True,12539,51.06273333333333,52.02981666666666,2023,"{'id': '351', 'name': 'Arena Pantanal', 'pitchLength': 105.0, 'pitchWidth': 68.0}",61.261,3154.955,"{'fps': 29.97, 'id': '9932', 'videoUrl': 'epitome-staging.pff.com/en/film_room/1b82c8e1-fdd7-4609-ab53-e0b1d5b8cce4'}",5
"{'id': '517', 'name': 'Bahia', 'shortName': 'BAH'}","{'name': 'Away', 'primaryColor': '#4169E1', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ff0000', 'secondaryTextColor': '#4169E1'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-10T22:00:00,3128.128,6076.376,"{'id': '443', 'name': 'Santos FC', 'shortName': 'STS'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12540,52.06485,48.94726666666667,2023,"{'id': '367', 'name': 'Estadio Urbano Caldeira', 'pitchLength': 105.0, 'pitchWidth': 68.0}",4.237,3139.54,"{'fps': 29.97, 'id': '9930', 'videoUrl': 'epitome-staging.pff.com/en/film_room/8bd31c99-29ce-473f-bf52-fc3cb7a37a9b'}",5
"{'id': '432', 'name': 'Corinthians', 'shortName': 'COR'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-11T22:30:00,2989.522,6142.809,"{'id': '430', 'name': 'Botafogo', 'shortName': 'BOT'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",False,12541,48.505716666666665,51.99925,2023,"{'id': '363', 'name': 'Estádio Olímpico Nilton Santos', 'pitchLength': 105.0, 'pitchWidth': 68.0}",79.179,3022.854,"{'fps': 29.97, 'id': '9936', 'videoUrl': 'epitome-staging.pff.com/en/film_room/c6eea5a0-c354-4ea5-a063-e27cfbe7bc47'}",5
"{'id': '515', 'name': 'Grêmio', 'shortName': 'GRM'}","{'name': 'Home', 'primaryColor': '#1E90FF', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-11T00:30:00,2993.786,6116.316,"{'id': '441', 'name': 'Palmeiras', 'shortName': 'PAL'}","{'name': 'Home', 'primaryColor': '#006437', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#006437'}",False,12542,49.87308333333333,51.78108333333333,2023,"{'id': '369', 'name': 'Allianz Parque', 'pitchLength': 105.0, 'pitchWidth': 68.0}",1.401,3009.451,"{'fps': 29.97, 'id': '9935', 'videoUrl': 'epitome-staging.pff.com/en/film_room/22fba2ce-8bfb-4799-add7-9b0398ea6816'}",5
"{'id': '425', 'name': 'América Mineiro', 'shortName': 'AMM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#008000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#00f000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-10T22:00:00,3194.027,6624.825,"{'id': '442', 'name': 'Red Bull Bragantino', 'shortName': 'RBB'}","{'name': 'Away', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12543,53.16705,56.8463,2023,"{'id': '376', 'name': 'Estádio Nabi Abi Chedid', 'pitchLength': 110.0, 'pitchWidth': 68.0}",4.004,3214.047,"{'fps': 29.97, 'id': '9931', 'videoUrl': 'epitome-staging.pff.com/en/film_room/fd1d6d42-8fc7-456b-bea1-1dfe17271bd8'}",5
"{'id': '516', 'name': 'Vasco da Gama', 'shortName': 'VDG'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-11T22:00:00,3058.926,6129.863,"{'id': '433', 'name': 'Coritiba', 'shortName': 'CTB'}","{'name': 'Alt', 'primaryColor': '#00008B', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#00008B'}",False,12544,50.9098,50.97596666666667,2023,"{'id': '353', 'name': 'Estadio Couto Pereira', 'pitchLength': 109.0, 'pitchWidth': 72.0}",4.338,3071.305,"{'fps': 29.97, 'id': '9937', 'videoUrl': 'epitome-staging.pff.com/en/film_room/a0f242a0-e04e-4e94-a8b8-7730ddbd6780'}",5
"{'id': '438', 'name': 'Goiás', 'shortName': 'GOI'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#005e4f', 'secondaryColor': '#005e4f', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-10T23:00:00,3103.436,6182.049,"{'id': '435', 'name': 'Flamengo', 'shortName': 'FLA'}","{'name': 'Home', 'primaryColor': '#c22a1e', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#c22a1e'}",True,12545,50.1785,50.08786666666666,2023,"{'id': '364', 'name': 'Maracanã', 'pitchLength': 105.0, 'pitchWidth': 68.0}",92.726,3176.777,"{'fps': 29.97, 'id': '9933', 'videoUrl': 'epitome-staging.pff.com/en/film_room/2c1198df-8369-4459-be88-2db1dd821d41'}",5
"{'id': '434', 'name': 'Cuiabá', 'shortName': 'CUI'}","{'name': 'Home', 'primaryColor': '#ffff00', 'primaryTextColor': '#339900', 'secondaryColor': '#339900', 'secondaryTextColor': '#ffff00'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-13T21:30:00,3062.963,6107.674,"{'id': '436', 'name': 'Fluminense FC', 'shortName': 'FMN'}","{'name': 'Home', 'primaryColor': '#870a28', 'primaryTextColor': '#ffffff', 'secondaryColor': '#00613c', 'secondaryTextColor': '#ffffff'}",True,12546,51.01656666666667,50.56,2023,"{'id': '364', 'name': 'Maracanã', 'pitchLength': 105.0, 'pitchWidth': 68.0}",1.969,3074.074,"{'fps': 29.97, 'id': '10023', 'videoUrl': 'epitome-staging.pff.com/en/film_room/2b8f3dd9-f674-47c4-b717-c9ba581b2b6b'}",6
"{'id': '435', 'name': 'Flamengo', 'shortName': 'FLA'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#c22a1e', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-13T19:00:00,3147.781,6343.076,"{'id': '517', 'name': 'Bahia', 'shortName': 'BAH'}","{'name': 'Away', 'primaryColor': '#4169E1', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ff0000', 'secondaryTextColor': '#4169E1'}",False,12547,52.418533333333336,53.10866666666666,2023,"{'id': '366', 'name': 'Itaipava Arena Fonte Nova', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.669,3156.556,"{'fps': 29.97, 'id': '10022', 'videoUrl': 'epitome-staging.pff.com/en/film_room/cc062090-ea1d-4f41-b4bb-ab9ffb8ceed5'}",6
"{'id': '433', 'name': 'Coritiba', 'shortName': 'CTB'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#04690f', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-14T21:30:00,2823.624,6147.08,"{'id': '426', 'name': 'Athletico Paranaense', 'shortName': 'APR'}","{'name': 'Home', 'primaryColor': '#b0000b', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#b0000b'}",True,12548,47.03314999999999,55.007783333333336,2023,"{'id': '352', 'name': 'Arena da Baixada', 'pitchLength': 105.0, 'pitchWidth': 68.0}",1.635,2846.613,"{'fps': 29.97, 'id': '10030', 'videoUrl': 'epitome-staging.pff.com/en/film_room/b11bc281-1f21-43cd-9263-f3de53c0f9b6'}",6
"{'id': '437', 'name': 'Fortaleza', 'shortName': 'FRT'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#e31d1a', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#0d5aa5'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-14T19:00:00,2992.893,6230.764,"{'id': '515', 'name': 'Grêmio', 'shortName': 'GRM'}","{'name': 'Home', 'primaryColor': '#1E90FF', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}",False,12549,49.83428333333334,53.30330000000001,2023,"{'id': '359', 'name': 'Arena do Grêmio', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.836,3032.566,"{'fps': 29.97, 'id': '10025', 'videoUrl': 'epitome-staging.pff.com/en/film_room/4e72c091-5e3e-4347-85d2-e45497999644'}",6
"{'id': '439', 'name': 'Internacional', 'shortName': 'INL'}","{'name': 'Home', 'primaryColor': '#c20c18', 'primaryTextColor': '#f8f0e3', 'secondaryColor': '#f8f0e3', 'secondaryTextColor': '#c20c18'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-14T00:00:00,2867.935,5863.864,"{'id': '428', 'name': 'Atlético Mineiro', 'shortName': 'ATM'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12550,47.7561,49.58458333333332,2023,"{'id': '349', 'name': 'Mineirao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.569,2888.789,"{'fps': 29.97, 'id': '10026', 'videoUrl': 'epitome-staging.pff.com/en/film_room/c00e59a6-bf4b-44dc-903d-438c33130b28'}",6
"{'id': '443', 'name': 'Santos FC', 'shortName': 'STS'}","{'name': '3rd', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-14T19:00:00,2945.478,6278.378,"{'id': '516', 'name': 'Vasco da Gama', 'shortName': 'VDG'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12551,49.05236666666667,55.484366666666666,2023,"{'id': '365', 'name': 'Estádio São Januário', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.336,2949.316,"{'fps': 29.97, 'id': '10028', 'videoUrl': 'epitome-staging.pff.com/en/film_room/4ef1a253-0bf1-4b14-bc43-caad69f024b8'}",6
"{'id': '430', 'name': 'Botafogo', 'shortName': 'BOT'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-14T21:30:00,3347.181,6552.619,"{'id': '438', 'name': 'Goiás', 'shortName': 'GOI'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#005e4f', 'secondaryColor': '#005e4f', 'secondaryTextColor': '#ffffff'}",False,12552,55.744083333333336,53.22821666666666,2023,"{'id': '375', 'name': 'Estádio de Hailé Pinheiro', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.536,3358.926,"{'fps': 29.97, 'id': '10031', 'videoUrl': 'epitome-staging.pff.com/en/film_room/59768e88-93cc-4611-a84a-41b8157022c5'}",6
"{'id': '442', 'name': 'Red Bull Bragantino', 'shortName': 'RBB'}","{'name': '3rd', 'primaryColor': '#ff0000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#ff0000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-13T21:30:00,2824.791,5915.482,"{'id': '441', 'name': 'Palmeiras', 'shortName': 'PAL'}","{'name': 'Home', 'primaryColor': '#006437', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#006437'}",True,12553,47.00755,51.089416666666665,2023,"{'id': '369', 'name': 'Allianz Parque', 'pitchLength': 105.0, 'pitchWidth': 68.0}",4.338,2850.117,"{'fps': 29.97, 'id': '10024', 'videoUrl': 'epitome-staging.pff.com/en/film_room/7ca38ed3-8699-40dc-8f3c-d65e8382635f'}",6
"{'id': '514', 'name': 'Cruzeiro', 'shortName': 'CRZ'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#0000CD', 'secondaryColor': '#0000CD', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-14T21:30:00,2968.502,5966.066,"{'id': '425', 'name': 'América Mineiro', 'shortName': 'AMM'}","{'name': '3rd', 'primaryColor': '#00f000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#00f000'}",True,12554,49.110216666666666,49.82314999999999,2023,"{'id': '348', 'name': 'Estádio Raimundo Sampaio', 'pitchLength': 105.0, 'pitchWidth': 68.0}",21.889,2976.677,"{'fps': 29.97, 'id': '10029', 'videoUrl': 'epitome-staging.pff.com/en/film_room/4aca1510-a5c1-46aa-b489-eaeeda182993'}",6
"{'id': '444', 'name': 'São Paulo FC', 'shortName': 'SAO'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-05-14T19:00:00,3219.786,6396.163,"{'id': '432', 'name': 'Corinthians', 'shortName': 'COR'}","{'name': '3rd', 'primaryColor': '#380d5e', 'primaryTextColor': '#ffd503', 'secondaryColor': '#380d5e', 'secondaryTextColor': '#ffffff'}",True,12555,51.9881,51.92136666666666,2023,"{'id': '368', 'name': 'Arena Corinthians', 'pitchLength': 105.0, 'pitchWidth': 68.0}",100.5,3280.881,"{'fps': 29.97, 'id': '10027', 'videoUrl': 'epitome-staging.pff.com/en/film_room/5469bbfb-023a-4368-a248-63b640103916'}",6
